Site	Sample	N	E	Salinity	ID	N_dots	L
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	50
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	45
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	46
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	41
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	46
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	46
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	41
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	37
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	42
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	48
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	41
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	41
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	45
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	42
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	44
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	46
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	40
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	38
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	37
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	41
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	34
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	39
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	32
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	36
Veselaya_Inlet	Ves_3	59.497289	150.923172	32	NA	NA	37
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	1
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	1
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	1
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	4
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	10
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	10
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	50
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	40
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	45
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	50
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	46
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	49
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	47
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	51
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	44
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	44
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	41
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	45
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	36
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	45
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	33
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	40
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	43
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	44
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	43
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	39
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	40
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	40
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	43
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	41
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	47
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	47
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	46
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	45
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	50
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	46
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	47
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	46
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	40
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	43
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	45
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	50
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	36
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	38
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	37
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	39
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	40
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	32
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	39
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	37
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	41
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	33
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	37
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	40
Veselaya_Inlet	Ves_2	59.497289	150.923172	32	NA	NA	37
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	2
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	2
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	3
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	3
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	3
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	3
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	3
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	3
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	3
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	4
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	4
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	4
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	4
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	4
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	4
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	4
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	5
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	5
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	5
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	5
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	5
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	5
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	5
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	6
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	7
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	8
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	8
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	8
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	8
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	8
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	9
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	9
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	9
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	9
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	11
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	12
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	12
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	11
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	14
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	13
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	13
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	11
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	14
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	12
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	29
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	39
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	37
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	30
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	32
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	32
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	31
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	24
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	43
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	30
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	31
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	27
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	39
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	32
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	33
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	46
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	39
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	43
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	41
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	34
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	31
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	33
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	24
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	37
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	40
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	30
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	38
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	42
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	41
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	37
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	30
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	34
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	39
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	37
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	30
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	39
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	41
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	36
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	38
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	36
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	32
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	34
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	23
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	32
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	37
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	32
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	29
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	32
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	23
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	23
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	27
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	34
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	30
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	26
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	27
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	28
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	31
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	30
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	36
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	31
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	29
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	27
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	26
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	33
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	33
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	27
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	22
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	23
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	17
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	23
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	15
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	17
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	23
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	17
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	14
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	15
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	21
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	14
Kholodny_Spring_Pier	XP_2	59.527269	150.735007	30	NA	NA	17
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	1
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	1
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	1
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	1
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	1
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	1
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	1
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	2
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	4
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	4
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	4
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	4
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	5
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	5
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	5
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	6
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	6
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	6
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	7
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	7
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	7
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	8
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	9
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	10
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	11
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	13
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	10
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	16
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	13
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	48
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	47
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	37
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	40
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	40
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	47
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	46
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	39
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	38
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	40
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	45
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	45
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	43
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	38
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	42
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	46
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	41
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	43
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	35
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	40
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	32
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	46
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	41
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	40
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	36
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	32
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	38
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	NA	NA	41
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	1	24	38.0
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	2	27	42.3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	3	6	46.0
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	4	9	43.0
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	5	33	42.9
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	6	33	30.3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	7	6	40.8
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	8	12	47.7
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	9	29	30.0
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	10	15	36.4
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	11	10	42.1
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	12	10	43.1
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	13	41	40.6
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	14	57	45.3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	15	10	45.0
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	16	5	41.5
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	17	3	20.6
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	18	12	36.3
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	19	43	38.1
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	20	4	43.6
Veselaya_Inlet	Ves_1	59.497289	150.923172	32	21	3	36.3
